drug_name,target
lamotrigine,trazodone
trazodone,apomorphine
dipivefrin,apomorphine
benzphetamine,guanfacine
norepinephrine,guanfacine
epinephrine,ergotamine
lisuride,trazodone
norepinephrine,pramipexole
cabergoline,brimonidine
fenoldopam,mianserin
mirtazapine,paliperidone
ziprasidone,dihydroergotamine
clonidine,trimipramine
trazodone,apraclonidine
lisuride,trimipramine
dipivefrin,apraclonidine
mirtazapine,fenoldopam
pramipexole,dipivefrin
trimipramine,mianserin
methyldopa,guanfacine
dipivefrin,clonidine
lisuride,celiprolol
cabergoline,trimipramine
trimipramine,benzphetamine
amitriptyline,norepinephrine
apomorphine,bromocriptine
dexmedetomidine,apraclonidine
dipivefrin,dexmedetomidine
trazodone,methyldopa
mirtazapine,benzphetamine
epinephrine,trimipramine
ziprasidone,trazodone
dipivefrin,methyldopa
bromocriptine,paliperidone
dihydroergotamine,norepinephrine
lisuride,apomorphine
norepinephrine,trazodone
dexmedetomidine,methyldopa
cabergoline,bromocriptine
amitriptyline,lamotrigine
haloperidol,trimipramine
amitriptyline,dronedarone
phentolamine,dronedarone
zuclopenthixol,mianserin
clozapine,lisuride
cabergoline,clozapine
mirtazapine,prazosin
ziprasidone,celiprolol
clozapine,phentolamine
celiprolol,lurasidone
bromocriptine,mianserin
loxapine,paliperidone
asenapine,lurasidone
prazosin,nefazodone
prazosin,quetiapine
lisuride,quetiapine
lamotrigine,dronedarone
mirtazapine,aripiprazole
trazodone,lurasidone
cabergoline,nefazodone
amitriptyline,phentolamine
bromocriptine,zuclopenthixol
celiprolol,asenapine
amoxapine,quetiapine
loxapine,fenoldopam
fenoldopam,bromocriptine
phentolamine,paliperidone
amitriptyline,loxapine
loxapine,epinephrine
clozapine,epinephrine
paliperidone,mianserin
epinephrine,nefazodone
trazodone,asenapine
carvedilol,lurasidone
loxapine,lurasidone
lamotrigine,phentolamine
clozapine,mianserin
epinephrine,quetiapine
phentolamine,fenoldopam
lamotrigine,paliperidone
trimipramine,bromocriptine
prazosin,haloperidol
paliperidone,zuclopenthixol
loxapine,carvedilol
clozapine,carvedilol
nefazodone,lurasidone
amitriptyline,epinephrine
fenoldopam,nefazodone
lisuride,paliperidone
clozapine,zuclopenthixol
carvedilol,asenapine
bromocriptine,aripiprazole
phentolamine,mianserin
amitriptyline,mianserin
mirtazapine,bromocriptine
quetiapine,mianserin
ziprasidone,quetiapine
haloperidol,nefazodone
lamotrigine,fenoldopam
cabergoline,haloperidol
haloperidol,quetiapine
ziprasidone,amitriptyline
phentolamine,carvedilol
amitriptyline,carvedilol
lamotrigine,epinephrine
nefazodone,asenapine
lisuride,fenoldopam
clozapine,phenoxybenzamine
trimipramine,nefazodone
phentolamine,zuclopenthixol
amitriptyline,zuclopenthixol
quetiapine,zuclopenthixol
mirtazapine,dronedarone
loxapine,prazosin
lamotrigine,mianserin
dronedarone,mianserin
prazosin,lurasidone
lisuride,lurasidone
aripiprazole,celiprolol
lamotrigine,carvedilol
loxapine,aripiprazole
amitriptyline,phenoxybenzamine
phentolamine,phenoxybenzamine
lamotrigine,zuclopenthixol
phenoxybenzamine,celiprolol
prazosin,amoxapine
amoxapine,lurasidone
mirtazapine,lisuride
prazosin,trazodone
mirtazapine,phentolamine
ziprasidone,paliperidone
prazosin,asenapine
ziprasidone,loxapine
lisuride,asenapine
cabergoline,amoxapine
amoxapine,trazodone
lamotrigine,phenoxybenzamine
phentolamine,aripiprazole
cabergoline,trazodone
amoxapine,asenapine
cabergoline,asenapine
celiprolol,dronedarone
ziprasidone,fenoldopam
ziprasidone,mirtazapine
lamotrigine,aripiprazole
epinephrine,asenapine
ziprasidone,lurasidone
mirtazapine,epinephrine
trazodone,dronedarone
loxapine,bromocriptine
clozapine,bromocriptine
haloperidol,lurasidone
mirtazapine,mianserin
lisuride,aripiprazole
cabergoline,celiprolol
mianserin,lurasidone
phenoxybenzamine,nefazodone
haloperidol,amoxapine
mirtazapine,carvedilol
fenoldopam,asenapine
carvedilol,dronedarone
haloperidol,trazodone
phenoxybenzamine,quetiapine
mirtazapine,zuclopenthixol
phentolamine,bromocriptine
amitriptyline,bromocriptine
trazodone,phentolamine
epinephrine,celiprolol
haloperidol,asenapine
trazodone,paliperidone
amitriptyline,clozapine
clozapine,nefazodone
nefazodone,dronedarone
trimipramine,asenapine
mirtazapine,phenoxybenzamine
ziprasidone,prazosin
loxapine,lisuride
lamotrigine,bromocriptine
fenoldopam,celiprolol
loxapine,phentolamine
trazodone,fenoldopam
celiprolol,mianserin
carvedilol,paliperidone
haloperidol,celiprolol
amitriptyline,nefazodone
ziprasidone,aripiprazole
trazodone,epinephrine
amitriptyline,lisuride
trazodone,mianserin
trimipramine,celiprolol
nefazodone,paliperidone
prazosin,lamotrigine
mirtazapine,trimipramine
prazosin,dronedarone
cabergoline,quetiapine
lisuride,dronedarone
lamotrigine,nefazodone
trazodone,carvedilol
clozapine,haloperidol
amoxapine,lamotrigine
cabergoline,amitriptyline
amoxapine,dronedarone
trazodone,zuclopenthixol
lamotrigine,lisuride
carvedilol,mianserin
loxapine,mianserin
zuclopenthixol,asenapine
aripiprazole,lurasidone
prazosin,phentolamine
lisuride,phentolamine
phenoxybenzamine,lurasidone
amitriptyline,haloperidol
trazodone,phenoxybenzamine
epinephrine,dronedarone
prazosin,paliperidone
nefazodone,mianserin
carvedilol,zuclopenthixol
loxapine,zuclopenthixol
amoxapine,phentolamine
fenoldopam,quetiapine
amoxapine,paliperidone
aripiprazole,asenapine
cabergoline,paliperidone
zuclopenthixol,celiprolol
cabergoline,loxapine
ziprasidone,lamotrigine
nefazodone,zuclopenthixol
phenoxybenzamine,asenapine
prazosin,fenoldopam
trazodone,aripiprazole
loxapine,phenoxybenzamine
ziprasidone,dronedarone
haloperidol,lamotrigine
bromocriptine,celiprolol
clozapine,amoxapine
haloperidol,dronedarone
trimipramine,quetiapine
prazosin,epinephrine
clozapine,trazodone
amoxapine,fenoldopam
lisuride,epinephrine
epinephrine,paliperidone
cabergoline,fenoldopam
clozapine,asenapine
prazosin,mianserin
lisuride,mianserin
mirtazapine,nefazodone
amoxapine,epinephrine
carvedilol,aripiprazole
ziprasidone,lisuride
cabergoline,mirtazapine
mirtazapine,quetiapine
ziprasidone,phentolamine
amitriptyline,amoxapine
cabergoline,lurasidone
amoxapine,mianserin
prazosin,carvedilol
epinephrine,fenoldopam
lisuride,carvedilol
loxapine,trimipramine
fenoldopam,paliperidone
clozapine,trimipramine
prazosin,zuclopenthixol
lisuride,zuclopenthixol
ziprasidone,cabergoline
nefazodone,aripiprazole
paliperidone,celiprolol
quetiapine,asenapine
haloperidol,paliperidone
amoxapine,carvedilol
clozapine,celiprolol
amoxapine,zuclopenthixol
epinephrine,lurasidone
trazodone,bromocriptine
prazosin,phenoxybenzamine
phentolamine,trimipramine
amitriptyline,trimipramine
trimipramine,paliperidone
lisuride,phenoxybenzamine
haloperidol,fenoldopam
epinephrine,carvedilol
ziprasidone,epinephrine
amoxapine,phenoxybenzamine
phentolamine,celiprolol
amitriptyline,celiprolol
mirtazapine,haloperidol
fenoldopam,lurasidone
quetiapine,celiprolol
haloperidol,epinephrine
ziprasidone,mianserin
carvedilol,bromocriptine
bromocriptine,quetiapine
cabergoline,prazosin
trimipramine,fenoldopam
lamotrigine,trimipramine
prazosin,aripiprazole
trazodone,nefazodone
ziprasidone,carvedilol
epinephrine,phenoxybenzamine
lamotrigine,celiprolol
amoxapine,aripiprazole
nefazodone,bromocriptine
ziprasidone,zuclopenthixol
trimipramine,lurasidone
cabergoline,aripiprazole
haloperidol,carvedilol
aripiprazole,dronedarone
loxapine,nefazodone
phenoxybenzamine,dronedarone
epinephrine,aripiprazole
ziprasidone,phenoxybenzamine
loxapine,quetiapine
clozapine,quetiapine
haloperidol,phenoxybenzamine
mirtazapine,amoxapine
mirtazapine,trazodone
prazosin,bromocriptine
lisuride,bromocriptine
phentolamine,nefazodone
mirtazapine,asenapine
fenoldopam,aripiprazole
aripiprazole,paliperidone
phentolamine,quetiapine
amitriptyline,quetiapine
haloperidol,aripiprazole
amoxapine,bromocriptine
phenoxybenzamine,paliperidone
ziprasidone,trimipramine
zuclopenthixol,lurasidone
quetiapine,dronedarone
trimipramine,aripiprazole
loxapine,haloperidol
lamotrigine,quetiapine
bromocriptine,lurasidone
cabergoline,lamotrigine
mirtazapine,celiprolol
epinephrine,bromocriptine
clozapine,paliperidone
cabergoline,dronedarone
lisuride,nefazodone
clozapine,loxapine
prazosin,lisuride
amoxapine,nefazodone
aripiprazole,mianserin
bromocriptine,asenapine
phenoxybenzamine,mianserin
clozapine,fenoldopam
amoxapine,lisuride
ziprasidone,bromocriptine
amitriptyline,paliperidone
quetiapine,paliperidone
cabergoline,lisuride
cabergoline,phentolamine
haloperidol,bromocriptine
paliperidone,lurasidone
aripiprazole,zuclopenthixol
clozapine,mirtazapine
ziprasidone,clozapine
phenoxybenzamine,carvedilol
clozapine,lurasidone
phenoxybenzamine,zuclopenthixol
fenoldopam,dronedarone
amitriptyline,fenoldopam
epinephrine,phentolamine
loxapine,amoxapine
trazodone,trimipramine
loxapine,trazodone
paliperidone,asenapine
amitriptyline,mirtazapine
ziprasidone,nefazodone
loxapine,asenapine
amitriptyline,lurasidone
phentolamine,lurasidone
quetiapine,lurasidone
trazodone,celiprolol
trimipramine,dronedarone
cabergoline,epinephrine
haloperidol,lisuride
cabergoline,mianserin
amitriptyline,trazodone
haloperidol,phentolamine
mirtazapine,lamotrigine
lamotrigine,lurasidone
phenoxybenzamine,aripiprazole
phentolamine,asenapine
amitriptyline,asenapine
clozapine,prazosin
dronedarone,lurasidone
carvedilol,celiprolol
loxapine,celiprolol
cabergoline,carvedilol
cabergoline,zuclopenthixol
epinephrine,mianserin
lamotrigine,trazodone
clozapine,aripiprazole
lamotrigine,asenapine
nefazodone,celiprolol
amitriptyline,prazosin
ziprasidone,haloperidol
dronedarone,asenapine
lisuride,trazodone
epinephrine,zuclopenthixol
cabergoline,phenoxybenzamine
fenoldopam,mianserin
mirtazapine,paliperidone
mirtazapine,loxapine
zuclopenthixol,dronedarone
amitriptyline,aripiprazole
haloperidol,mianserin
quetiapine,aripiprazole
fenoldopam,carvedilol
prazosin,trimipramine
bromocriptine,dronedarone
lisuride,trimipramine
phenoxybenzamine,bromocriptine
fenoldopam,zuclopenthixol
trazodone,quetiapine
mirtazapine,fenoldopam
trimipramine,mianserin
haloperidol,zuclopenthixol
amoxapine,trimipramine
prazosin,celiprolol
lisuride,celiprolol
cabergoline,trimipramine
carvedilol,nefazodone
trimipramine,carvedilol
mirtazapine,lurasidone
fenoldopam,phenoxybenzamine
amoxapine,celiprolol
trimipramine,zuclopenthixol
carvedilol,quetiapine
ziprasidone,amoxapine
epinephrine,trimipramine
ziprasidone,trazodone
bromocriptine,paliperidone
paliperidone,dronedarone
loxapine,lamotrigine
clozapine,lamotrigine
ziprasidone,asenapine
loxapine,dronedarone
clozapine,dronedarone
nefazodone,quetiapine
trimipramine,phenoxybenzamine
cabergoline,bromocriptine
mianserin,asenapine
amitriptyline,amoxapine
amitriptyline,loxapine
amoxapine,mianserin
loxapine,trimipramine
trimipramine,guanfacine
cabergoline,mianserin
prazosin,guanfacine
cabergoline,norepinephrine
cabergoline,prazosin
cabergoline,amitriptyline
cabergoline,loxapine
norepinephrine,trimipramine
cabergoline,amoxapine
amitriptyline,guanfacine
loxapine,mianserin
loxapine,prazosin
amoxapine,guanfacine
norepinephrine,mianserin
norepinephrine,prazosin
loxapine,amoxapine
prazosin,trimipramine
cabergoline,guanfacine
norepinephrine,guanfacine
guanfacine,mianserin
norepinephrine,amoxapine
norepinephrine,loxapine
cabergoline,trimipramine
amitriptyline,trimipramine
trimipramine,mianserin
prazosin,mianserin
loxapine,guanfacine
amoxapine,trimipramine
prazosin,amoxapine
amitriptyline,mianserin
amitriptyline,norepinephrine
amitriptyline,prazosin
norepinephrine,fenoldopam
trazodone,dronedarone
amitriptyline,lamotrigine
amitriptyline,amoxapine
amoxapine,mianserin
dipivefrin,lamotrigine
prazosin,carvedilol
amitriptyline,dronedarone
trimipramine,methyldopa
dipivefrin,dronedarone
phenoxybenzamine,carvedilol
amoxapine,benzphetamine
norepinephrine,trimipramine
fenoldopam,dronedarone
amoxapine,carvedilol
amitriptyline,fenoldopam
prazosin,nefazodone
phenoxybenzamine,nefazodone
methyldopa,dronedarone
carvedilol,dronedarone
trazodone,trimipramine
lamotrigine,dronedarone
prazosin,phenoxybenzamine
amitriptyline,trimipramine
dipivefrin,trimipramine
norepinephrine,dipivefrin
trimipramine,dronedarone
amoxapine,phenoxybenzamine
nefazodone,dronedarone
benzphetamine,nefazodone
norepinephrine,nefazodone
dipivefrin,amoxapine
prazosin,methyldopa
amitriptyline,trazodone
trimipramine,fenoldopam
lamotrigine,trimipramine
phenoxybenzamine,methyldopa
dipivefrin,trazodone
amitriptyline,dipivefrin
fenoldopam,benzphetamine
trazodone,fenoldopam
trazodone,nefazodone
amoxapine,methyldopa
benzphetamine,mianserin
norepinephrine,mianserin
dipivefrin,fenoldopam
amitriptyline,nefazodone
norepinephrine,prazosin
norepinephrine,benzphetamine
lamotrigine,trazodone
fenoldopam,nefazodone
trazodone,mianserin
norepinephrine,carvedilol
benzphetamine,carvedilol
prazosin,lamotrigine
amitriptyline,mianserin
amitriptyline,prazosin
prazosin,dronedarone
dipivefrin,mianserin
lamotrigine,fenoldopam
trazodone,benzphetamine
lamotrigine,nefazodone
phenoxybenzamine,dronedarone
amitriptyline,benzphetamine
dipivefrin,benzphetamine
trazodone,carvedilol
fenoldopam,mianserin
amoxapine,lamotrigine
amitriptyline,carvedilol
amoxapine,dronedarone
dipivefrin,carvedilol
methyldopa,mianserin
trimipramine,nefazodone
carvedilol,mianserin
benzphetamine,phenoxybenzamine
norepinephrine,phenoxybenzamine
lamotrigine,mianserin
fenoldopam,carvedilol
dronedarone,mianserin
prazosin,trimipramine
dipivefrin,nefazodone
lamotrigine,benzphetamine
methyldopa,carvedilol
trimipramine,mianserin
trazodone,phenoxybenzamine
lamotrigine,carvedilol
nefazodone,mianserin
amitriptyline,phenoxybenzamine
amoxapine,trimipramine
dipivefrin,phenoxybenzamine
benzphetamine,methyldopa
norepinephrine,methyldopa
trimipramine,benzphetamine
amitriptyline,norepinephrine
prazosin,amoxapine
methyldopa,nefazodone
dipivefrin,prazosin
carvedilol,nefazodone
prazosin,trazodone
trimipramine,carvedilol
fenoldopam,phenoxybenzamine
trazodone,methyldopa
prazosin,fenoldopam
amitriptyline,methyldopa
amoxapine,trazodone
lamotrigine,phenoxybenzamine
dipivefrin,methyldopa
fenoldopam,methyldopa
amoxapine,fenoldopam
norepinephrine,lamotrigine
norepinephrine,amoxapine
amoxapine,nefazodone
trimipramine,phenoxybenzamine
benzphetamine,dronedarone
norepinephrine,dronedarone
norepinephrine,trazodone
prazosin,mianserin
phenoxybenzamine,mianserin
lamotrigine,methyldopa
prazosin,benzphetamine
etomidate,brimonidine
norepinephrine,fenoldopam
etomidate,rotigotine
clonidine,guanfacine
etomidate,norepinephrine
brimonidine,bromocriptine
brimonidine,trimipramine
epinephrine,fenoldopam
fenoldopam,paliperidone
lisuride,guanfacine
ziprasidone,cabergoline
ziprasidone,celiprolol
norepinephrine,bromocriptine
clonidine,apraclonidine
cabergoline,celiprolol
norepinephrine,lisuride
norepinephrine,trimipramine
paliperidone,celiprolol
bromocriptine,mianserin
brimonidine,paliperidone
brimonidine,celiprolol
apomorphine,celiprolol
lisuride,apraclonidine
apraclonidine,bromocriptine
guanfacine,rotigotine
clonidine,apomorphine
norepinephrine,celiprolol
clonidine,mianserin
apomorphine,guanfacine
trimipramine,paliperidone
epinephrine,celiprolol
etomidate,bromocriptine
lisuride,rotigotine
etomidate,trimipramine
apraclonidine,celiprolol
brimonidine,fenoldopam
apomorphine,apraclonidine
fenoldopam,bromocriptine
ziprasidone,clonidine
cabergoline,clonidine
ziprasidone,epinephrine
cabergoline,epinephrine
epinephrine,guanfacine
etomidate,paliperidone
ziprasidone,apomorphine
cabergoline,apomorphine
ziprasidone,mianserin
brimonidine,epinephrine
brimonidine,lisuride
cabergoline,mianserin
paliperidone,mianserin
epinephrine,apraclonidine
trimipramine,fenoldopam
brimonidine,apomorphine
fenoldopam,celiprolol
norepinephrine,clonidine
norepinephrine,epinephrine
brimonidine,mianserin
apomorphine,mianserin
bromocriptine,rotigotine
celiprolol,mianserin
norepinephrine,apomorphine
norepinephrine,mianserin
trimipramine,bromocriptine
etomidate,fenoldopam
epinephrine,apomorphine
ziprasidone,guanfacine
cabergoline,guanfacine
epinephrine,mianserin
clonidine,rotigotine
apraclonidine,mianserin
brimonidine,guanfacine
lisuride,paliperidone
ziprasidone,apraclonidine
cabergoline,apraclonidine
etomidate,lisuride
trimipramine,celiprolol
norepinephrine,guanfacine
brimonidine,apraclonidine
ziprasidone,brimonidine
ziprasidone,rotigotine
cabergoline,brimonidine
cabergoline,rotigotine
etomidate,celiprolol
ziprasidone,norepinephrine
norepinephrine,apraclonidine
brimonidine,clonidine
fenoldopam,mianserin
cabergoline,norepinephrine
apraclonidine,guanfacine
paliperidone,rotigotine
lisuride,fenoldopam
brimonidine,rotigotine
apomorphine,rotigotine
celiprolol,rotigotine
rotigotine,mianserin
clonidine,bromocriptine
guanfacine,bromocriptine
clonidine,trimipramine
norepinephrine,brimonidine
norepinephrine,rotigotine
lisuride,bromocriptine
fenoldopam,guanfacine
lisuride,trimipramine
epinephrine,rotigotine
clonidine,paliperidone
guanfacine,paliperidone
apraclonidine,rotigotine
guanfacine,celiprolol
trimipramine,mianserin
fenoldopam,apraclonidine
etomidate,clonidine
etomidate,epinephrine
ziprasidone,trimipramine
lisuride,celiprolol
cabergoline,trimipramine
etomidate,apomorphine
apomorphine,bromocriptine
etomidate,mianserin
apomorphine,trimipramine
fenoldopam,rotigotine
ziprasidone,paliperidone
trimipramine,guanfacine
clonidine,fenoldopam
cabergoline,paliperidone
apomorphine,paliperidone
epinephrine,bromocriptine
epinephrine,trimipramine
trimipramine,apraclonidine
bromocriptine,paliperidone
clonidine,epinephrine
ziprasidone,etomidate
etomidate,guanfacine
clonidine,lisuride
bromocriptine,celiprolol
cabergoline,etomidate
norepinephrine,paliperidone
lisuride,epinephrine
epinephrine,paliperidone
guanfacine,mianserin
ziprasidone,fenoldopam
cabergoline,fenoldopam
etomidate,apraclonidine
trimipramine,rotigotine
lisuride,apomorphine
apraclonidine,paliperidone
clonidine,celiprolol
lisuride,mianserin
apomorphine,fenoldopam
ziprasidone,bromocriptine
ziprasidone,lisuride
cabergoline,bromocriptine
cabergoline,lisuride
epinephrine,asenapine
haloperidol,bromocriptine
prazosin,carvedilol
loxapine,bromocriptine
haloperidol,trimipramine
clozapine,bromocriptine
ziprasidone,clozapine
loxapine,trimipramine
clozapine,lisuride
clozapine,trimipramine
cabergoline,clozapine
lisuride,carvedilol
epinephrine,fenoldopam
risperidone,paliperidone
fenoldopam,paliperidone
phenoxybenzamine,carvedilol
lisuride,aripiprazole
ziprasidone,cabergoline
ziprasidone,celiprolol
cabergoline,celiprolol
paliperidone,celiprolol
trimipramine,risperidone
quetiapine,asenapine
bromocriptine,mianserin
haloperidol,paliperidone
